Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY45,OUT013,4125.17447454068
FDA22,OUT010,471.3068466911766
FDE02,OUT035,1559.973640764332
FDW21,OUT045,1559.973640764332
FDV34,OUT046,1068.506765834932
FDS59,OUT049,1673.983987286064
NCW17,OUT017,2117.451380327868
NCK54,OUT046,1892.0661445161297
FDG17,OUT019,471.3068466911766
FDG35,OUT017,2843.569789215688
FDD08,OUT010,207.13050352504655
NCO07,OUT017,3805.9486041666646
FDJ10,OUT010,207.13050352504655
FDW36,OUT017,1673.983987286064
FDW21,OUT010,207.13050352504655
FDY19,OUT017,1892.0661445161297
DRE03,OUT013,790.3307954098361
NCC55,OUT049,646.0888157894736
FDH52,OUT010,207.13050352504655
FDO09,OUT017,4125.17447454068
FDU43,OUT045,3805.9486041666646
FDX09,OUT010,471.3068466911766
FDH40,OUT019,207.13050352504655
FDW58,OUT017,1673.983987286064
FDC47,OUT017,3549.850947508306
NCR41,OUT035,1559.973640764332
DRG49,OUT035,3549.850947508306
FDC52,OUT027,5041.821497446811
FDY13,OUT046,1068.506765834932
FDY35,OUT013,790.3307954098361
FDI35,OUT017,3190.6434675824175
NCU18,OUT049,2117.451380327868
FDY33,OUT018,2633.8398439024395
FDC15,OUT027,5041.821497446811
FDU01,OUT049,3190.6434675824175
NCU42,OUT046,2633.8398439024395
NCV29,OUT018,2843.569789215688
NCY30,OUT017,3190.6434675824175
FDQ46,OUT049,1673.983987286064
FDG58,OUT027,5041.821497446811
FDK33,OUT017,3805.9486041666646
NCD07,OUT045,1892.0661445161297
NCX29,OUT027,5041.821497446811
NCT42,OUT013,2432.6625807321775
DRN59,OUT035,790.3307954098361
FDI44,OUT035,1349.5129043321292
FDA45,OUT049,2843.569789215688
FDP31,OUT045,1068.506765834932
FDY01,OUT046,1892.0661445161297
FDT09,OUT018,2117.451380327868
DRH03,OUT027,2846.400822516556
FDA36,OUT018,3190.6434675824175
NCF31,OUT017,2432.6625807321775
FDG14,OUT049,2432.6625807321775
FDG28,OUT027,5041.821497446811
FDU14,OUT049,4125.17447454068
FDY47,OUT019,207.13050352504655
FDI56,OUT049,1349.5129043321292
DRD01,OUT013,1068.506765834932
FDM22,OUT046,1068.506765834932
FDH33,OUT013,646.0888157894736
DRZ24,OUT013,1892.0661445161297
NCQ38,OUT046,1673.983987286064
FDO16,OUT027,2846.400822516556
FDU07,OUT027,5041.821497446811
NCB07,OUT013,3011.525299159664
FDU48,OUT045,2117.451380327868
NCM43,OUT045,2633.8398439024395
FDR31,OUT010,471.3068466911766
DRK49,OUT018,646.0888157894736
NCI30,OUT010,471.3068466911766
DRD60,OUT017,3190.6434675824175
NCG19,OUT046,3549.850947508306
FDH12,OUT035,1673.983987286064
FDM32,OUT035,1349.5129043321292
FDM27,OUT035,2432.6625807321775
NCU53,OUT027,5041.821497446811
NCQ18,OUT046,1559.973640764332
FDS10,OUT013,2843.569789215688
FDB33,OUT027,5041.821497446811
FDI12,OUT013,1349.5129043321292
NCW42,OUT013,3805.9486041666646
NCC06,OUT018,2117.451380327868
FDW02,OUT017,2006.47074231975
NCD43,OUT017,1673.983987286064
FDM57,OUT018,1349.5129043321292
FDA58,OUT017,3549.850947508306
FDK56,OUT046,3190.6434675824175
FDP52,OUT045,3805.9486041666646
FDW20,OUT018,2117.451380327868
FDS52,OUT049,1559.973640764332
NCT29,OUT018,1892.0661445161297
NCL54,OUT013,2843.569789215688
FDC05,OUT045,3011.525299159664
FDF34,OUT035,3011.525299159664
FDP03,OUT027,2846.400822516556
FDD32,OUT010,207.13050352504655
FDZ10,OUT045,2117.451380327868
FDZ40,OUT035,1068.506765834932
FDD51,OUT018,790.3307954098361
NCY30,OUT019,471.3068466911766
FDP58,OUT017,3549.850947508306
FDV49,OUT017,4125.17447454068
FDY24,OUT019,207.13050352504655
NCO55,OUT017,1673.983987286064
FDR13,OUT017,1892.0661445161297
FDS51,OUT017,1068.506765834932
FDP26,OUT045,1673.983987286064
NCB54,OUT027,2846.400822516556
FDF32,OUT017,3011.525299159664
FDN31,OUT018,3190.6434675824175
DRM48,OUT017,646.0888157894736
FDN20,OUT049,2633.8398439024395
DRL01,OUT046,3805.9486041666646
FDV56,OUT049,1673.983987286064
DRH13,OUT027,2846.400822516556
FDA03,OUT017,2432.6625807321775
FDF47,OUT027,5041.821497446811
FDX32,OUT046,2432.6625807321775
FDX57,OUT049,1559.973640764332
NCA30,OUT045,3011.525299159664
FDO49,OUT013,790.3307954098361
FDL04,OUT019,207.13050352504655
DRM48,OUT035,646.0888157894736
FDR16,OUT013,3549.850947508306
NCC19,OUT018,3011.525299159664
NCE42,OUT045,3805.9486041666646
FDY24,OUT017,1068.506765834932
FDH19,OUT049,2843.569789215688
FDJ46,OUT013,2843.569789215688
FDN45,OUT010,471.3068466911766
FDY08,OUT035,2006.47074231975
FDZ37,OUT035,1349.5129043321292
NCT30,OUT045,790.3307954098361
DRY23,OUT018,646.0888157894736
NCZ30,OUT018,2006.47074231975
FDC44,OUT018,1892.0661445161297
FDB45,OUT035,1673.983987286064
FDY04,OUT013,2633.8398439024395
FDM27,OUT046,2633.8398439024395
FDZ43,OUT017,3805.9486041666646
FDT39,OUT019,471.3068466911766
NCC06,OUT019,207.13050352504655
FDL15,OUT027,5041.821497446811
FDL57,OUT017,4125.17447454068
FDU08,OUT046,1559.973640764332
FDK40,OUT017,4125.17447454068
FDQ12,OUT010,471.3068466911766
FDS48,OUT017,2432.6625807321775
FDP09,OUT045,3805.9486041666646
FDW21,OUT049,1559.973640764332
FDY25,OUT035,3190.6434675824175
DRE13,OUT017,1349.5129043321292
FDV43,OUT019,207.13050352504655
FDD22,OUT045,1673.983987286064
FDM46,OUT019,207.13050352504655
NCO30,OUT010,471.3068466911766
FDM25,OUT046,2843.569789215688
NCN41,OUT049,2117.451380327868
FDU24,OUT045,1349.5129043321292
FDZ50,OUT046,3190.6434675824175
FDP45,OUT013,4125.17447454068
NCM54,OUT045,2117.451380327868
FDW10,OUT019,471.3068466911766
FDP20,OUT017,2117.451380327868
FDK32,OUT046,2432.6625807321775
FDN52,OUT049,1349.5129043321292
FDM58,OUT045,1673.983987286064
FDZ46,OUT027,2846.400822516556
NCA18,OUT018,1892.0661445161297
FDD35,OUT046,2006.47074231975
NCK31,OUT035,790.3307954098361
FDI40,OUT027,2846.400822516556
FDT50,OUT019,207.13050352504655
NCT06,OUT046,2633.8398439024395
FDT31,OUT035,3190.6434675824175
FDT45,OUT049,1068.506765834932
FDT13,OUT045,3190.6434675824175
FDO50,OUT045,1349.5129043321292
NCU18,OUT010,207.13050352504655
NCR54,OUT049,3011.525299159664
NCO18,OUT018,2843.569789215688
FDU09,OUT045,1068.506765834932
FDT13,OUT018,3190.6434675824175
FDE09,OUT046,1673.983987286064
NCK53,OUT019,207.13050352504655
FDG45,OUT049,3805.9486041666646
DRH15,OUT035,790.3307954098361
FDO21,OUT019,471.3068466911766
FDD14,OUT027,5041.821497446811
FDC09,OUT046,1673.983987286064
FDH45,OUT027,646.0888157894736
FDV32,OUT046,1068.506765834932
FDG12,OUT035,1892.0661445161297
FDS32,OUT013,2117.451380327868
NCL55,OUT018,4125.17447454068
DRE01,OUT035,3549.850947508306
DRE15,OUT049,1349.5129043321292
NCL42,OUT045,3805.9486041666646
FDP31,OUT013,1068.506765834932
FDN33,OUT018,1349.5129043321292
FDZ59,OUT046,2633.8398439024395
FDE45,OUT010,471.3068466911766
FDJ07,OUT013,1892.0661445161297
FDQ45,OUT018,3190.6434675824175
FDM33,OUT027,5041.821497446811
FDO15,OUT010,207.13050352504655
FDM46,OUT013,1349.5129043321292
FDR03,OUT045,3805.9486041666646
FDY49,OUT018,2633.8398439024395
FDQ60,OUT045,1892.0661445161297
FDW10,OUT049,2843.569789215688
FDO51,OUT049,790.3307954098361
FDJ40,OUT018,1673.983987286064
FDS20,OUT018,3190.6434675824175
FDU45,OUT013,1892.0661445161297
FDV02,OUT035,2633.8398439024395
FDN09,OUT046,3805.9486041666646
NCM55,OUT027,5041.821497446811
FDN23,OUT018,2432.6625807321775
FDY31,OUT010,471.3068466911766
FDW03,OUT010,207.13050352504655
FDD14,OUT046,3190.6434675824175
FDV23,OUT017,2006.47074231975
DRI03,OUT045,2843.569789215688
FDN13,OUT035,1559.973640764332
FDF45,OUT027,1068.506765834932
FDU46,OUT035,1349.5129043321292
FDB57,OUT049,3805.9486041666646
FDV12,OUT049,1559.973640764332
FDQ58,OUT013,2432.6625807321775
NCA18,OUT017,1892.0661445161297
FDH52,OUT049,1068.506765834932
FDM24,OUT018,2432.6625807321775
NCP43,OUT027,5041.821497446811
NCO18,OUT019,471.3068466911766
FDM32,OUT017,1349.5129043321292
NCL07,OUT017,646.0888157894736
FDK03,OUT013,4125.17447454068
FDP59,OUT017,1673.983987286064
FDQ24,OUT049,4125.17447454068
FDQ16,OUT018,1673.983987286064
FDU44,OUT013,2633.8398439024395
FDH28,OUT010,207.13050352504655
FDV28,OUT019,207.13050352504655
FDM22,OUT045,1068.506765834932
FDR56,OUT046,3011.525299159664
FDV39,OUT049,3011.525299159664
FDU37,OUT019,207.13050352504655
FDQ11,OUT010,471.3068466911766
FDX02,OUT045,3805.9486041666646
NCS42,OUT018,1349.5129043321292
FDY57,OUT027,2846.400822516556
FDB21,OUT049,3549.850947508306
FDE28,OUT017,3549.850947508306
FDQ55,OUT017,1892.0661445161297
FDA48,OUT049,3549.850947508306
FDZ19,OUT045,2843.569789215688
NCC43,OUT045,4125.17447454068
NCV18,OUT046,1349.5129043321292
NCA42,OUT018,2633.8398439024395
FDY45,OUT046,4125.17447454068
NCC30,OUT045,2843.569789215688
FDM57,OUT013,1349.5129043321292
FDL09,OUT010,471.3068466911766
FDB09,OUT027,2846.400822516556
FDT44,OUT035,1892.0661445161297
NCT06,OUT027,5041.821497446811
FDX26,OUT049,3190.6434675824175
FDK32,OUT013,2432.6625807321775
DRA12,OUT046,2006.47074231975
FDO46,OUT010,471.3068466911766
FDE52,OUT013,1349.5129043321292
NCH42,OUT045,3805.9486041666646
FDV08,OUT035,646.0888157894736
FDB47,OUT018,3549.850947508306
FDC28,OUT010,207.13050352504655
FDD22,OUT046,1892.0661445161297
FDS07,OUT027,2846.400822516556
DRI13,OUT045,3805.9486041666646
FDG32,OUT018,3549.850947508306
FDU14,OUT017,4125.17447454068
FDD28,OUT019,207.13050352504655
NCP41,OUT017,1673.983987286064
FDS08,OUT049,2843.569789215688
FDX47,OUT045,2633.8398439024395
FDC53,OUT019,207.13050352504655
FDQ19,OUT035,3805.9486041666646
FDL14,OUT045,2432.6625807321775
FDM33,OUT019,471.3068466911766
FDA51,OUT045,1892.0661445161297
FDZ27,OUT018,790.3307954098361
FDT04,OUT046,646.0888157894736
DRC13,OUT049,2006.47074231975
FDR16,OUT027,5041.821497446811
FDQ03,OUT027,5041.821497446811
FDE38,OUT035,2633.8398439024395
DRH23,OUT027,1068.506765834932
FDT11,OUT019,471.3068466911766
FDD09,OUT035,2843.569789215688
FDR40,OUT045,1349.5129043321292
FDX07,OUT017,3190.6434675824175
FDR07,OUT035,1559.973640764332
FDA51,OUT017,1892.0661445161297
FDT59,OUT019,471.3068466911766
FDF20,OUT017,3011.525299159664
FDR13,OUT045,1892.0661445161297
FDY26,OUT049,3805.9486041666646
FDW04,OUT017,2006.47074231975
FDK52,OUT017,3549.850947508306
FDN60,OUT049,2633.8398439024395
FDM09,OUT019,471.3068466911766
FDP46,OUT049,1349.5129043321292
FDB50,OUT019,207.13050352504655
NCQ29,OUT049,4125.17447454068
FDP16,OUT027,5041.821497446811
FDX33,OUT018,2633.8398439024395
FDP07,OUT010,471.3068466911766
FDN22,OUT046,4125.17447454068
FDF39,OUT049,4125.17447454068
FDS21,OUT017,1068.506765834932
NCM42,OUT013,1673.983987286064
FDK50,OUT019,471.3068466911766
DRF13,OUT027,5041.821497446811
FDH35,OUT018,2633.8398439024395
FDP60,OUT018,1559.973640764332
DRJ49,OUT027,2846.400822516556
NCT42,OUT019,471.3068466911766
FDE38,OUT049,2633.8398439024395
FDI04,OUT049,3011.525299159664
NCH54,OUT045,2633.8398439024395
FDT56,OUT049,1068.506765834932
DRD15,OUT018,3805.9486041666646
FDV58,OUT013,3011.525299159664
FDP21,OUT049,3190.6434675824175
FDH05,OUT013,3549.850947508306
FDR10,OUT027,5041.821497446811
NCP06,OUT045,2432.6625807321775
FDF33,OUT049,1673.983987286064
DRK37,OUT013,3190.6434675824175
DRH49,OUT045,1349.5129043321292
FDT58,OUT013,2633.8398439024395
FDD41,OUT018,1673.983987286064
FDP40,OUT018,1673.983987286064
FDM51,OUT027,2846.400822516556
FDO45,OUT010,207.13050352504655
FDW33,OUT010,207.13050352504655
FDY24,OUT045,1068.506765834932
FDB10,OUT010,471.3068466911766
FDM40,OUT035,2006.47074231975
NCI06,OUT017,3190.6434675824175
FDW12,OUT019,471.3068466911766
FDX48,OUT027,5041.821497446811
NCW05,OUT027,2846.400822516556
FDX27,OUT017,1559.973640764332
DRM37,OUT045,3011.525299159664
FDA38,OUT045,3805.9486041666646
FDR36,OUT046,646.0888157894736
FDZ45,OUT046,3011.525299159664
FDG05,OUT017,2633.8398439024395
FDK28,OUT013,4125.17447454068
FDV47,OUT045,1349.5129043321292
FDN21,OUT045,2633.8398439024395
FDP20,OUT027,2846.400822516556
FDI35,OUT045,3190.6434675824175
DRY23,OUT013,646.0888157894736
FDA56,OUT017,2006.47074231975
FDB09,OUT013,2117.451380327868
NCO26,OUT027,2846.400822516556
FDQ49,OUT018,2432.6625807321775
FDI52,OUT027,2846.400822516556
FDZ44,OUT027,2846.400822516556
FDZ09,OUT018,2633.8398439024395
FDY03,OUT049,1892.0661445161297
NCG42,OUT017,2117.451380327868
DRI13,OUT027,5041.821497446811
FDQ32,OUT013,2117.451380327868
FDW16,OUT035,1349.5129043321292
FDU27,OUT046,790.3307954098361
FDR28,OUT010,471.3068466911766
FDQ49,OUT010,471.3068466911766
FDS37,OUT046,1892.0661445161297
FDW26,OUT018,3549.850947508306
FDX12,OUT018,3805.9486041666646
NCP06,OUT013,2432.6625807321775
FDW45,OUT010,471.3068466911766
NCN30,OUT049,1559.973640764332
FDN24,OUT049,1068.506765834932
NCL41,OUT027,646.0888157894736
FDR02,OUT019,207.13050352504655
FDD09,OUT010,471.3068466911766
FDS33,OUT010,207.13050352504655
FDU22,OUT045,1892.0661445161297
FDI53,OUT013,2633.8398439024395
DRH01,OUT049,2843.569789215688
FDX32,OUT013,2117.451380327868
NCP30,OUT018,646.0888157894736
FDB60,OUT045,3011.525299159664
FDB14,OUT049,1349.5129043321292
NCP02,OUT035,1068.506765834932
FDJ10,OUT017,2006.47074231975
FDG34,OUT046,1673.983987286064
NCB18,OUT017,1349.5129043321292
FDM16,OUT049,1068.506765834932
FDW25,OUT018,1349.5129043321292
FDB35,OUT010,207.13050352504655
DRN11,OUT013,2006.47074231975
FDF41,OUT019,471.3068466911766
FDH16,OUT045,1349.5129043321292
NCQ50,OUT018,3805.9486041666646
DRH23,OUT018,1068.506765834932
DRJ37,OUT013,2432.6625807321775
DRJ24,OUT027,5041.821497446811
FDY16,OUT035,3190.6434675824175
FDQ27,OUT045,1673.983987286064
FDZ33,OUT045,2432.6625807321775
FDF29,OUT045,2117.451380327868
FDA08,OUT049,2633.8398439024395
FDG31,OUT046,1068.506765834932
FDE34,OUT019,471.3068466911766
NCR30,OUT027,1068.506765834932
FDV33,OUT035,4125.17447454068
DRZ24,OUT018,2006.47074231975
NCL54,OUT035,2843.569789215688
FDR12,OUT049,2843.569789215688
NCC54,OUT046,3549.850947508306
DRN59,OUT013,790.3307954098361
FDX50,OUT019,207.13050352504655
FDV31,OUT027,5041.821497446811
NCA29,OUT027,5041.821497446811
FDW60,OUT049,2843.569789215688
FDX08,OUT017,3190.6434675824175
DRD49,OUT013,3549.850947508306
FDD33,OUT046,3549.850947508306
FDW35,OUT013,646.0888157894736
FDJ36,OUT017,1673.983987286064
FDV51,OUT035,2633.8398439024395
FDW36,OUT046,1673.983987286064
FDH35,OUT046,2633.8398439024395
NCS30,OUT027,2846.400822516556
FDN49,OUT017,646.0888157894736
FDL08,OUT018,3805.9486041666646
FDI09,OUT013,3549.850947508306
FDP19,OUT018,2006.47074231975
FDU21,OUT010,207.13050352504655
NCP41,OUT045,1673.983987286064
FDY10,OUT013,1892.0661445161297
FDP12,OUT018,646.0888157894736
NCN26,OUT049,1892.0661445161297
FDK44,OUT013,2843.569789215688
FDC28,OUT049,1673.983987286064
FDJ41,OUT027,5041.821497446811
NCT29,OUT035,2006.47074231975
NCH42,OUT019,471.3068466911766
FDU60,OUT018,2633.8398439024395
FDS02,OUT045,3011.525299159664
FDC51,OUT046,2006.47074231975
FDU03,OUT013,3190.6434675824175
FDX39,OUT045,3805.9486041666646
NCY05,OUT010,207.13050352504655
NCL06,OUT027,5041.821497446811
FDD32,OUT035,1349.5129043321292
NCN41,OUT045,2117.451380327868
NCX53,OUT049,2117.451380327868
FDU57,OUT019,471.3068466911766
FDQ23,OUT046,1673.983987286064
FDQ52,OUT045,4125.17447454068
FDC14,OUT045,646.0888157894736
FDY09,OUT035,2843.569789215688
FDQ28,OUT045,2432.6625807321775
FDV25,OUT046,3805.9486041666646
FDJ07,OUT035,1892.0661445161297
DRB25,OUT049,1673.983987286064
FDK52,OUT019,471.3068466911766
FDY52,OUT027,1068.506765834932
FDB28,OUT046,3011.525299159664
FDT36,OUT035,646.0888157894736
FDV25,OUT017,3805.9486041666646
NCN07,OUT027,2846.400822516556
FDC57,OUT017,3011.525299159664
FDQ03,OUT018,3549.850947508306
FDU23,OUT017,2633.8398439024395
NCX41,OUT035,3805.9486041666646
NCD06,OUT035,790.3307954098361
FDW08,OUT045,1673.983987286064
NCU29,OUT017,2432.6625807321775
NCE06,OUT013,2633.8398439024395
FDV52,OUT010,207.13050352504655
FDB02,OUT017,2843.569789215688
NCR18,OUT045,646.0888157894736
FDK16,OUT049,1559.973640764332
NCQ29,OUT010,471.3068466911766
FDZ01,OUT019,207.13050352504655
FDW27,OUT035,2633.8398439024395
FDD17,OUT018,3805.9486041666646
FDW39,OUT013,2843.569789215688
DRH59,OUT045,1068.506765834932
FDS52,OUT013,1559.973640764332
FDU40,OUT027,5041.821497446811
NCF54,OUT013,2843.569789215688
FDH46,OUT045,1673.983987286064
NCP14,OUT049,1673.983987286064
FDH50,OUT049,3190.6434675824175
DRF15,OUT010,471.3068466911766
FDV27,OUT027,2846.400822516556
NCJ06,OUT049,2117.451380327868
FDN02,OUT018,3549.850947508306
FDQ51,OUT049,790.3307954098361
FDQ07,OUT017,3549.850947508306
FDS45,OUT049,1673.983987286064
NCJ06,OUT045,2117.451380327868
FDD36,OUT035,1892.0661445161297
FDY25,OUT045,3190.6434675824175
FDU52,OUT046,2432.6625807321775
DRK47,OUT017,3549.850947508306
NCL30,OUT017,2117.451380327868
FDN22,OUT035,4125.17447454068
NCF30,OUT027,2846.400822516556
FDK03,OUT035,4125.17447454068
FDT45,OUT017,1068.506765834932
NCC54,OUT027,5041.821497446811
FDP08,OUT018,3011.525299159664
FDU44,OUT046,2633.8398439024395
DRG39,OUT035,1068.506765834932
FDU32,OUT049,2006.47074231975
FDY27,OUT049,2843.569789215688
