Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ07,OUT019,583.1681719288582
FDC22,OUT017,3087.532215140751
FDZ56,OUT046,2796.6963544023392
FDZ40,OUT019,161.0693446111927
FDS46,OUT027,3110.7288762790636
DRD24,OUT045,2062.184412333012
FDV45,OUT017,3071.6271795974435
FDL26,OUT045,2536.9551453936456
FDA56,OUT018,1927.5577878120496
FDN27,OUT046,1983.807114551331
FDM20,OUT049,3970.723331631033
FDO16,OUT017,1342.141197624299
FDL03,OUT035,3045.4227029742756
FDE58,OUT046,1976.9024027531757
FDI02,OUT027,3171.800508987471
NCC55,OUT019,90.6280266000397
FDR03,OUT018,3173.704791403801
FDB14,OUT017,1445.7212567027518
FDR45,OUT013,3953.5449316560407
NCN07,OUT017,2053.511964145875
FDM51,OUT019,241.45446502950352
FDT52,OUT027,6258.361984454369
FDL26,OUT046,2523.237972314821
NCZ42,OUT046,3893.8902626928843
DRI47,OUT019,357.0060861394176
FDW40,OUT013,2082.1210872811016
FDN34,OUT046,2807.814806642631
FDS01,OUT035,2948.158121165694
NCG55,OUT045,1936.6345448449886
FDC11,OUT035,1365.9210190397325
FDX35,OUT018,3352.7444468721706
NCB06,OUT046,2589.5203992223987
FDR09,OUT019,586.0240238756684
FDC53,OUT017,1523.9292243560878
FDY45,OUT013,4073.6581074588667
FDA22,OUT010,396.591590555119
FDE02,OUT035,1493.4493762579932
FDW21,OUT045,1637.3246820625238
FDV34,OUT046,1135.4862383029028
FDS59,OUT049,1656.7948598840032
NCW17,OUT017,2068.280257001024
NCK54,OUT046,1984.852209060825
FDG17,OUT019,577.1789820078843
FDG35,OUT017,2903.64855955178
FDD08,OUT010,90.6280266000397
NCO07,OUT017,3747.480843731121
FDJ10,OUT010,278.67155707471085
FDW36,OUT017,1654.0448717900142
FDW21,OUT010,215.67577154109404
FDY19,OUT017,1968.8912810106472
DRE03,OUT013,750.6328750370344
NCC55,OUT049,616.3693106507104
FDH52,OUT010,165.0023553995465
FDO09,OUT017,4121.010189150275
FDU43,OUT045,3920.146537710384
FDX09,OUT010,418.87829655320587
FDH40,OUT019,211.79854276545046
FDW58,OUT017,1656.7948598840032
FDC47,OUT017,3776.1628651094607
NCR41,OUT035,1485.2879123689645
DRG49,OUT035,3990.2562573202017
FDC52,OUT027,4013.441459785194
FDY13,OUT046,1150.0962193434355
FDY35,OUT013,634.3118692744719
FDI35,OUT017,3104.9335143882718
NCU18,OUT049,2087.661043916047
FDY33,OUT018,2448.599397865607
FDC15,OUT027,3906.0640820392564
FDU01,OUT049,3065.4024297196524
NCU42,OUT046,2802.696521336645
NCV29,OUT018,2832.526317860994
NCY30,OUT017,3052.274088784924
FDQ46,OUT049,1759.9705590636402
FDG58,OUT027,3830.185738875404
FDK33,OUT017,3698.868759645176
NCD07,OUT045,1920.2541631867807
NCX29,OUT027,3811.918411167955
NCT42,OUT013,2419.476884722369
DRN59,OUT035,748.9076124300238
FDI44,OUT035,1272.341212061407
FDA45,OUT049,2902.241802948107
FDP31,OUT045,1046.5652283991194
FDY01,OUT046,1960.4725755425493
FDT09,OUT018,1949.1405772601386
DRH03,OUT027,2516.490149041324
FDA36,OUT018,2977.284661631333
NCF31,OUT017,2474.322962486369
FDG14,OUT049,2475.6250775227436
FDG28,OUT027,6258.361984454369
FDU14,OUT049,4071.7564638262784
FDY47,OUT019,298.0966616146342
FDI56,OUT049,1397.0944764253231
DRD01,OUT013,860.6585648780974
FDM22,OUT046,869.2678560174354
FDH33,OUT013,625.4056911452108
DRZ24,OUT013,1960.6517809747415
NCQ38,OUT046,1656.7948598840032
FDO16,OUT027,2236.7360201657975
FDU07,OUT027,3853.4554729595784
NCB07,OUT013,3027.0004732351053
FDU48,OUT045,2024.9472546297256
NCM43,OUT045,2631.1353413054585
FDR31,OUT010,343.0950821035286
DRK49,OUT018,596.2445620941994
NCI30,OUT010,598.4604656842498
DRD60,OUT017,3041.64013858426
NCG19,OUT046,3766.9150141274645
FDH12,OUT035,1654.0448717900142
FDM32,OUT035,1439.9877395374467
FDM27,OUT035,2560.575003151719
NCU53,OUT027,4312.153147991301
NCQ18,OUT046,1548.7676914164633
FDS10,OUT013,2924.8400045013636
FDB33,OUT027,4083.647219607657
FDI12,OUT013,1362.3720766247723
NCW42,OUT013,3695.0315590176447
NCC06,OUT018,1928.5506606117656
FDW02,OUT017,2040.273760378631
NCD43,OUT017,1656.7948598840032
FDM57,OUT018,1338.4615773000253
FDA58,OUT017,3836.644284040006
FDK56,OUT046,3094.4602159286947
FDP52,OUT045,3800.344862716012
FDW20,OUT018,1925.4318908754608
FDS52,OUT049,1627.4584456994648
NCT29,OUT018,1881.2318471468484
NCL54,OUT013,2906.30226757983
FDC05,OUT045,3072.9134300331684
FDF34,OUT035,3088.3423183912846
FDP03,OUT027,3290.3359012843894
FDD32,OUT010,190.36939531201614
FDZ10,OUT045,2050.9279372807373
FDZ40,OUT035,863.0082106057795
FDD51,OUT018,603.8095984908231
NCY30,OUT019,435.8386673368714
FDP58,OUT017,3674.7506357677757
FDV49,OUT017,4165.577246510191
FDY24,OUT019,143.60435628712355
NCO55,OUT017,1654.0448717900142
FDR13,OUT017,1971.19905533826
FDS51,OUT017,994.3187461370425
FDP26,OUT045,1654.0448717900142
NCB54,OUT027,3330.4090189862363
FDF32,OUT017,3066.1032408562182
FDN31,OUT018,2986.636597007295
DRM48,OUT017,607.5987096558413
FDN20,OUT049,2796.344402018436
DRL01,OUT046,3801.016091397024
FDV56,OUT049,1656.7948598840032
DRH13,OUT027,2544.033662143634
FDA03,OUT017,2528.6118162134617
FDF47,OUT027,5847.165315283925
FDX32,OUT046,2525.3108814841503
FDX57,OUT049,1519.4400926661067
NCA30,OUT045,2997.9685834170537
FDO49,OUT013,750.5203409539965
FDL04,OUT019,248.44985143389897
DRM48,OUT035,607.5987096558413
FDR16,OUT013,3622.1892166705506
NCC19,OUT018,2975.301233364542
NCE42,OUT045,3838.1147124999034
FDY24,OUT017,863.0082106057795
FDH19,OUT049,2911.6365838018182
FDJ46,OUT013,2907.72036664095
FDN45,OUT010,601.4462419367542
FDY08,OUT035,2059.127049751383
FDZ37,OUT035,1367.2314524600267
NCT30,OUT045,752.4187246149238
DRY23,OUT018,600.6499917586232
NCZ30,OUT018,1913.770341507389
FDC44,OUT018,1801.2420437648173
FDB45,OUT035,1656.7948598840032
FDY04,OUT013,2573.1037640927093
FDM27,OUT046,2582.936968867993
FDZ43,OUT017,3966.0088201603508
FDT39,OUT019,358.0634093629763
NCC06,OUT019,295.1374593851029
FDL15,OUT027,3961.3664943275317
FDL57,OUT017,4177.842256202948
FDU08,OUT046,1533.3471424630127
FDK40,OUT017,4144.786395570433
FDQ12,OUT010,586.8945167576128
FDS48,OUT017,2519.6397523770006
FDP09,OUT045,3703.02976126234
FDW21,OUT049,1545.884858065739
FDY25,OUT035,3057.740325596845
DRE13,OUT017,1369.2511887547648
FDV43,OUT019,90.6280266000397
FDD22,OUT045,1759.9705590636402
FDM46,OUT019,236.14973939467626
NCO30,OUT010,473.4852866146573
FDM25,OUT046,2909.822324574374
NCN41,OUT049,2037.8547166682556
FDU24,OUT045,1452.6816380838657
FDZ50,OUT046,3093.9912177444457
FDP45,OUT013,4082.153988570061
NCM54,OUT045,2018.8405112919804
FDW10,OUT019,413.0627944973726
FDP20,OUT017,2043.251026863851
FDK32,OUT046,2527.025693115309
FDN52,OUT049,1375.3516604386803
FDM58,OUT045,1754.0116914700566
FDZ46,OUT027,3085.064716679642
NCA18,OUT018,1818.218204620074
FDD35,OUT046,2069.1543562619972
NCK31,OUT035,755.4127100147002
FDI40,OUT027,2664.9828611287357
FDT50,OUT019,237.42542826481605
NCT06,OUT046,2614.361527648382
FDT31,OUT035,3032.2751479693434
FDT45,OUT049,830.7392498948033
FDT13,OUT045,3058.196876755692
FDO50,OUT045,1399.881574002658
NCU18,OUT010,277.7460046503327
NCR54,OUT049,3092.855629115097
NCO18,OUT018,2828.428492328396
FDU09,OUT045,863.0082106057795
FDT13,OUT018,2984.4466279698386
FDE09,OUT046,1776.030841126899
NCK53,OUT019,246.24394287770417
FDG45,OUT049,3700.71838063935
DRH15,OUT035,689.909547391258
FDO21,OUT019,578.5763383082474
FDD14,OUT027,5172.232983133142
FDC09,OUT046,1656.7948598840032
FDH45,OUT027,1103.4408267558103
FDV32,OUT046,1053.9924538433538
FDG12,OUT035,2013.8422681943205
FDS32,OUT013,2073.5834842183926
NCL55,OUT018,3698.5660666456183
DRE01,OUT035,3892.518154739787
DRE15,OUT049,1266.5865047076536
NCL42,OUT045,3945.036402106437
FDP31,OUT013,1012.5785687527855
FDN33,OUT018,1426.4488749810669
FDZ59,OUT046,2548.6860430926017
FDE45,OUT010,423.1979200286841
FDJ07,OUT013,1996.6388087611426
FDQ45,OUT018,2997.3245922601213
FDM33,OUT027,5560.4389652382
FDO15,OUT010,172.1669483797423
FDM46,OUT013,1440.8327016549651
FDR03,OUT045,3417.484310891503
FDY49,OUT018,2591.5019117261572
FDQ60,OUT045,1946.6702575522088
FDW10,OUT049,2932.7349203241174
FDO51,OUT049,655.389958069674
FDJ40,OUT018,1630.8686213675155
FDS20,OUT018,3015.1737483534403
FDU45,OUT013,1817.7594208379817
FDV02,OUT035,2808.965740081374
FDN09,OUT046,3946.7083704938614
NCM55,OUT027,5155.526486381927
FDN23,OUT018,2354.1478119428784
FDY31,OUT010,346.8860974898835
FDW03,OUT010,221.31531857291637
FDD14,OUT046,3044.578167091165
FDV23,OUT017,2031.9635544856317
DRI03,OUT045,2903.6513203902205
FDN13,OUT035,1548.7676914164633
FDF45,OUT027,1651.3497199380843
FDU46,OUT035,1368.3282109872216
FDB57,OUT049,3723.9242453218617
FDV12,OUT049,1545.884858065739
FDQ58,OUT013,2429.3347475617984
NCA18,OUT017,1941.1786395596025
FDH52,OUT049,970.1116625796479
FDM24,OUT018,2336.687685080191
NCP43,OUT027,4978.894847472646
NCO18,OUT019,434.5535752190613
FDM32,OUT017,1405.765454813185
NCL07,OUT017,615.2746316896714
FDK03,OUT013,4110.773802599401
FDP59,OUT017,1651.3222443049694
FDQ24,OUT049,4037.4159900842956
FDQ16,OUT018,1630.8686213675155
FDU44,OUT013,2553.5522779642424
FDH28,OUT010,90.6280266000397
FDV28,OUT019,90.6280266000397
FDM22,OUT045,863.7123418643783
FDR56,OUT046,3075.4083385457325
FDV39,OUT049,3116.3576063341793
FDU37,OUT019,199.55708162186974
FDQ11,OUT010,585.5721030673168
FDX02,OUT045,3760.555323686755
NCS42,OUT018,1423.1326132056483
FDY57,OUT027,2627.4207727113267
FDB21,OUT049,3857.542147436162
FDE28,OUT017,3784.597796297631
FDQ55,OUT017,1961.963513622227
FDA48,OUT049,3675.1843031489857
FDZ19,OUT045,2887.183409119083
NCC43,OUT045,3981.72702560023
NCV18,OUT046,1344.8317866577793
NCA42,OUT018,2399.4774805996813
FDY45,OUT046,4081.347514862134
NCC30,OUT045,2935.3241502716073
FDM57,OUT013,1358.5258738326752
FDL09,OUT010,409.1395017278135
FDB09,OUT027,3293.259977405198
FDT44,OUT035,1976.4939237943026
NCT06,OUT027,4229.734539563574
FDX26,OUT049,3121.4910957765724
FDK32,OUT013,2494.199926729007
DRA12,OUT046,2121.960500929737
FDO46,OUT010,506.52109343565985
FDE52,OUT013,1365.4572986918783
NCH42,OUT045,3870.00779129325
FDV08,OUT035,625.4056911452108
FDB47,OUT018,3374.589692694406
FDC28,OUT010,246.31050819524185
FDD22,OUT046,1935.8835323137782
FDS07,OUT027,3174.724585108279
DRI13,OUT045,3722.7976457551504
FDG32,OUT018,3287.029278772816
FDU14,OUT017,4105.65561088884
FDD28,OUT019,165.05625150099115
NCP41,OUT017,1656.7948598840032
FDS08,OUT049,2924.888026281318
FDX47,OUT045,2499.4351485149878
FDC53,OUT019,242.98740091624003
FDQ19,OUT035,3942.8683704211358
FDL14,OUT045,2467.852707202566
FDM33,OUT019,586.6999835313346
FDA51,OUT045,1906.8779819872111
FDZ27,OUT018,724.251667626358
FDT04,OUT046,621.000261480787
DRC13,OUT049,2048.367689008026
FDR16,OUT027,5532.12608401924
FDQ03,OUT027,6233.474336440527
FDE38,OUT035,2721.251807590577
DRH23,OUT027,1607.4689943830413
FDT11,OUT019,506.6778383573565
FDD09,OUT035,3009.165249636497
FDR40,OUT045,1337.0962669587973
FDX07,OUT017,3058.217260131469
FDR07,OUT035,1526.812057706812
FDA51,OUT017,1931.5098850567665
FDT59,OUT019,580.251010468366
FDF20,OUT017,3087.938424389157
FDR13,OUT045,1940.3174373886507
FDY26,OUT049,3735.4257873299302
FDW04,OUT017,2038.4322747467895
FDK52,OUT017,3794.0758388490594
FDN60,OUT049,2558.5974395438507
FDM09,OUT019,420.7771807022468
FDP46,OUT049,1379.0471665052107
FDB50,OUT019,198.95866148887694
NCQ29,OUT049,4052.757175309803
FDP16,OUT027,6280.976261597188
FDX33,OUT018,2419.744119151883
FDP07,OUT010,510.1850841541872
FDN22,OUT046,3986.579791908911
FDF39,OUT049,4094.3814754883037
FDS21,OUT017,969.5067334404065
NCM42,OUT013,1653.8332317817978
FDK50,OUT019,405.49110130472303
DRF13,OUT027,3994.6315667366243
FDH35,OUT018,2468.2540190930663
FDP60,OUT018,1521.5418112960926
DRJ49,OUT027,3337.7074341757584
NCT42,OUT019,356.8544116538716
FDE38,OUT049,2690.4534118535025
FDI04,OUT049,3134.302216612043
NCH54,OUT045,2569.7648382436
FDT56,OUT049,887.8436564873264
DRD15,OUT018,3374.6134195824666
FDV58,OUT013,3023.871907694483
FDP21,OUT049,3130.953281962572
FDH05,OUT013,3768.738028554799
FDR10,OUT027,4190.382590911664
NCP06,OUT045,2511.1885703827884
FDF33,OUT049,1656.7948598840032
DRK37,OUT013,3074.225968530227
DRH49,OUT045,1321.0705621215227
FDT58,OUT013,2640.6064858807445
FDD41,OUT018,1628.1186332735265
FDP40,OUT018,1696.9228025553289
FDM51,OUT027,2538.256143732991
FDO45,OUT010,193.73540720697488
FDW33,OUT010,223.48989081783526
FDY24,OUT045,863.0082106057795
FDB10,OUT010,593.3323819153837
FDM40,OUT035,2080.2063515774007
NCI06,OUT017,3045.627162219903
FDW12,OUT019,326.8956908664822
FDX48,OUT027,4022.331801459553
NCW05,OUT027,2670.760379539379
FDX27,OUT017,1493.4493762579932
DRM37,OUT045,3072.9134300331684
FDA38,OUT045,3940.614284195679
FDR36,OUT046,617.936536442362
FDZ45,OUT046,3115.1038708448846
FDG05,OUT017,2532.7017160843093
FDK28,OUT013,4165.183111967618
FDV47,OUT045,1359.6170304643704
FDN21,OUT045,2579.6267886858677
FDP20,OUT027,3322.5714841434274
FDI35,OUT045,3076.240287414821
DRY23,OUT013,626.6239927852193
FDA56,OUT017,2060.346372377062
FDB09,OUT013,2028.8821900580688
NCO26,OUT027,3178.565595673297
FDQ49,OUT018,2417.3515059214496
FDI52,OUT027,3274.786828182424
FDZ44,OUT027,3106.9339249067493
FDZ09,OUT018,2474.9772555635172
FDY03,OUT049,1936.8757995953038
NCG42,OUT017,2052.062668311008
DRI13,OUT027,5549.774060985976
FDQ32,OUT013,2044.2154267834205
FDW16,OUT035,1399.881574002658
FDU27,OUT046,752.4187246149238
FDR28,OUT010,414.24417826398616
FDQ49,OUT010,366.1768462280028
FDS37,OUT046,1966.659917535439
FDW26,OUT018,3330.3493838474074
FDX12,OUT018,3458.8647224460965
NCP06,OUT013,2484.858560687127
FDW45,OUT010,344.1070546676033
NCN30,OUT049,1485.2879123689645
FDN24,OUT049,830.7392498948033
NCL41,OUT027,1102.068078627786
FDR02,OUT019,272.8359893791919
FDD09,OUT010,453.1028377071375
FDS33,OUT010,194.770505394366
FDU22,OUT045,1984.3049354827172
FDI53,OUT013,2511.2083631602345
DRH01,OUT049,2920.2955140774343
FDX32,OUT013,2109.1878038970035
NCP30,OUT018,591.6136112641228
FDB60,OUT045,3066.231701824363
FDB14,OUT049,1449.4704880923214
NCP02,OUT035,863.0082106057795
FDJ10,OUT017,2044.2778917655817
FDG34,OUT046,1747.0758072360634
NCB18,OUT017,1374.6448199684442
FDM16,OUT049,1133.2563314977087
FDW25,OUT018,1343.506507965527
FDB35,OUT010,208.58447536132618
DRN11,OUT013,2125.9530048295787
FDF41,OUT019,589.1448108369813
FDH16,OUT045,1379.8225883653947
NCQ50,OUT018,3277.0748388872457
DRH23,OUT018,856.6316163467801
DRJ37,OUT013,2429.366032398458
DRJ24,OUT027,5185.292161043867
FDY16,OUT035,3063.0739676342864
FDQ27,OUT045,1656.7948598840032
FDZ33,OUT045,2472.7665000648662
FDF29,OUT045,2053.64705135177
FDA08,OUT049,2572.9723929626175
FDG31,OUT046,1059.1240345067588
FDE34,OUT019,480.38716319112797
NCR30,OUT027,1803.2180186565345
FDV33,OUT035,4147.72919037437
DRZ24,OUT018,1910.649584363894
NCL54,OUT035,2909.876342449244
FDR12,OUT049,2945.256719942018
NCC54,OUT046,3855.191846678835
DRN59,OUT013,747.1217628521345
FDX50,OUT019,273.3201268065495
FDV31,OUT027,4928.8989936041335
NCA29,OUT027,4612.026537955994
FDW60,OUT049,2951.552144122366
FDX08,OUT017,3110.6307197040865
DRD49,OUT013,3788.7004839360707
FDD33,OUT046,3755.4774464791885
FDW35,OUT013,625.4056911452108
FDJ36,OUT017,1654.0448717900142
FDV51,OUT035,2705.5888960930592
FDW36,OUT046,1654.0448717900142
FDH35,OUT046,2594.798946519849
NCS30,OUT027,3331.2052161828337
FDN49,OUT017,616.3693106507104
FDL08,OUT018,3490.6355366598295
FDI09,OUT013,3808.4022558202396
FDP19,OUT018,1906.1318887130453
FDU21,OUT010,90.6280266000397
NCP41,OUT045,1656.7948598840032
FDY10,OUT013,1821.815063831678
FDP12,OUT018,582.8430102692537
NCN26,OUT049,1971.0166984830441
FDK44,OUT013,2881.824664056104
FDC28,OUT049,1654.0448717900142
FDJ41,OUT027,6284.187067411565
NCT29,OUT035,2037.4947538372687
NCH42,OUT019,579.5756852386708
FDU60,OUT018,2569.060507145855
FDS02,OUT045,3063.311718744874
FDC51,OUT046,2082.487915868969
FDU03,OUT013,3055.63593989658
FDX39,OUT045,3762.292757959215
NCY05,OUT010,90.6280266000397
NCL06,OUT027,6229.290015557191
FDD32,OUT035,1276.0384530914264
NCN41,OUT045,2008.9019986142605
NCX53,OUT049,2120.8980836084593
FDU57,OUT019,339.32991320215086
FDQ23,OUT046,1656.7948598840032
FDQ52,OUT045,4011.1486255440973
FDC14,OUT045,617.936536442362
FDY09,OUT035,2940.7565193691116
FDQ28,OUT045,2543.779499111108
FDV25,OUT046,3763.2018909222516
FDJ07,OUT035,1977.2772246788618
DRB25,OUT049,1654.0448717900142
FDK52,OUT019,590.1180168911407
FDY52,OUT027,1731.6592977023477
FDB28,OUT046,3058.280278277127
FDT36,OUT035,607.5987096558413
FDV25,OUT017,3797.2261019010857
NCN07,OUT027,3337.7074341757584
FDC57,OUT017,3038.857758375873
FDQ03,OUT018,3381.899386657527
FDU23,OUT017,2726.229998792388
NCX41,OUT035,3716.751002069292
NCD06,OUT035,748.9076124300238
FDW08,OUT045,1654.0448717900142
NCU29,OUT017,2473.472537082052
NCE06,OUT013,2492.9768316793225
FDV52,OUT010,262.48926045477197
FDB02,OUT017,2932.664019567289
NCR18,OUT045,626.6239927852193
FDK16,OUT049,1485.2879123689645
NCQ29,OUT010,598.3104131119782
FDZ01,OUT019,245.0237399839146
FDW27,OUT035,2519.69451550619
FDD17,OUT018,3408.7343302221852
FDW39,OUT013,2906.124917750041
DRH59,OUT045,1115.0339842909948
FDS52,OUT013,1649.1766173679011
FDU40,OUT027,5436.218481778661
NCF54,OUT013,2877.1965152191633
FDH46,OUT045,1656.7948598840032
NCP14,OUT049,1654.0448717900142
FDH50,OUT049,3122.5454820967075
DRF15,OUT010,363.4927775682695
FDV27,OUT027,2376.4028228353955
NCJ06,OUT049,2039.5482771638592
FDN02,OUT018,3188.4427282885126
FDQ51,OUT049,748.9076124300238
FDQ07,OUT017,3726.440575968719
FDS45,OUT049,1656.7948598840032
NCJ06,OUT045,2020.9191565646365
FDD36,OUT035,1985.547858056152
FDY25,OUT045,3081.937492730636
FDU52,OUT046,2465.586685566573
DRK47,OUT017,3857.154127589673
NCL30,OUT017,2043.251026863851
FDN22,OUT035,4046.6276651325393
NCF30,OUT027,3314.061017007688
FDK03,OUT035,4187.728116348211
FDT45,OUT017,871.0688831423703
NCC54,OUT027,6246.709598794818
